Datetime,Close,High,Low,Open,Volume,MA5,MA20,MA60,BB_middle,BB_std,BB_upper,BB_lower,EMA12,EMA26,MACD,Signal,MACD_Histogram,RSI,Volume_MA5,Volume_MA20,Price_Change,Percent_Change,Hour
2025-03-19 19:55:00+00:00,215.3000030517578,215.39999389648438,214.92999267578125,214.99000549316406,2124920,215.28006286621093,215.38967208862306,215.19281590779622,215.38967208862306,0.6556147673813991,216.70090162338585,214.07844255386027,215.4071481633347,215.3033051281883,0.10384303514641147,0.175904031531001,-0.07206099638458954,54.61598060030387,924905.4,629002.45,0.279998779296875,0.1302198743062366,19
2025-03-20 13:30:00+00:00,214.1217041015625,214.5500030517578,212.89999389648438,213.99000549316406,1846258,215.03834228515626,215.36125717163085,215.16667760213215,215.36125717163085,0.6984509473709143,216.75815906637268,213.96435527688902,215.20938753844666,215.21577912621603,-0.006391587769371654,0.1394449076709265,-0.14583649544029814,40.26196331951374,1184301.2,672202.05,-1.1782989501953125,-0.5472823657657111,13
2025-03-20 13:35:00+00:00,213.75,214.5,213.4499969482422,214.14999389648438,588992,214.6743408203125,215.33525695800782,215.13267771402994,215.33525695800782,0.7490568579641528,216.83337067393612,213.83714324207952,214.98486637868564,215.10720289464447,-0.12233651595883543,0.08708862294497412,-0.20942513890380954,32.94431014668335,1195250.6,687494.5,-0.3717041015625,-0.17359478018453833,13
2025-03-20 13:40:00+00:00,214.62989807128906,214.67990112304688,213.61000061035156,213.7100067138672,565417,214.56432189941407,215.32975158691406,215.12061767578126,215.32975158691406,0.7540500480128816,216.83785168293983,213.82165149088829,214.9302558698554,215.07184698180333,-0.14159111194794605,0.041352675966390084,-0.18294378791433613,36.798196467637794,1214260.8,687927.85,0.8798980712890625,0.41164822048611605,13
2025-03-20 13:45:00+00:00,214.66000366210938,214.95880126953125,214.47999572753906,214.60499572753906,475659,214.49232177734376,215.3375015258789,215.11428451538086,215.3375015258789,0.7458796272657204,216.82926078041035,213.84574227134746,214.88867860712526,215.0413400692334,-0.15266146210814213,0.002549848351483641,-0.15521131045962577,28.342357603073282,1120249.2,692535.35,0.0301055908203125,0.014026746082840269,13
2025-03-20 13:50:00+00:00,215.15499877929688,215.16000366210938,214.52000427246094,214.64999389648438,418795,214.46332092285155,215.33672180175782,215.10670115152996,215.33672180175782,0.7460714186746847,216.8288646391072,213.84457896440844,214.9296509413055,215.0497592329418,-0.120108291636285,-0.021981779646070086,-0.09812651199021491,37.053345866870345,779024.2,686562.55,0.4949951171875,0.2305949449095568,13
2025-03-20 13:55:00+00:00,215.49000549316406,215.49000549316406,214.84750366210938,215.14999389648438,480799,214.7369812011719,215.3672218322754,215.10371780395508,215.3672218322754,0.7388514978728682,216.84492482802113,213.88951883652965,215.01585933389913,215.08237006703234,-0.06651073313321376,-0.030887570343498823,-0.03562316278971494,44.14173810403825,505932.4,691524.25,0.3350067138671875,0.15570482478579617,13
2025-03-20 14:00:00+00:00,215.9149932861328,216.02999877929688,215.39999389648438,215.48500061035156,515175,215.16997985839845,215.4040214538574,215.10446599324544,215.4040214538574,0.7472641810202855,216.89854981589798,213.90949309181684,215.1541876342428,215.14404586103979,0.010141773203002913,-0.022681701634198477,0.03282347483720139,50.997226143237675,491169.0,695653.6,0.42498779296875,0.19721925942510765,14
2025-03-20 14:05:00+00:00,216.32310485839844,216.4600067138672,215.72999572753906,215.91000366210938,492042,215.5086212158203,215.44073638916015,215.10668436686197,215.44073638916015,0.7743683523976103,216.98947309395538,213.89199968436492,215.33402105334363,215.23138356454783,0.10263748879580703,0.002382136451802623,0.1002553523440044,57.56832137602745,476494.0,700132.3,0.408111572265625,0.18901492946568066,14
2025-03-20 14:10:00+00:00,216.47500610351562,216.69000244140625,216.19000244140625,216.32000732421875,474175,215.87162170410156,215.4574867248535,215.11284281412762,215.4574867248535,0.7936728141325674,217.04483235311864,213.87014109658838,215.50955721490857,215.3235037526195,0.18605346228906683,0.03911640161925547,0.14693706066981135,59.108446327212484,476197.2,698084.5,0.1519012451171875,0.07021961210136318,14
2025-03-20 14:15:00+00:00,217.29119873046875,217.48989868164062,216.3800048828125,216.47999572753906,667893,216.29886169433593,215.47979660034179,215.13286285400392,215.47979660034179,0.8396666887091405,217.15912997776007,213.8004632229235,215.78365590961013,215.46925893616387,0.3143969734462644,0.09417251598465726,0.22022445746160713,65.91399367447575,526016.8,697984.0,0.816192626953125,0.37703781219105004,14
2025-03-20 14:20:00+00:00,217.16000366210938,217.42630004882812,216.89999389648438,217.2949981689453,567202,216.632861328125,215.51279678344727,215.14469629923502,215.51279678344727,0.8931394470738201,217.2990756775949,213.72651788929963,215.99540171768692,215.5944992862339,0.4009024314530052,0.15551849907832685,0.24538393237467834,63.135257783940496,543297.4,692345.55,-0.131195068359375,-0.06037753444496641,14
2025-03-20 14:25:00+00:00,216.9904022216797,217.33999633789062,216.8699951171875,217.13999938964844,435350,216.8479431152344,215.5578269958496,215.15671971638997,215.5578269958496,0.94496160945427,217.44775021475814,213.66790377694107,216.1484787183012,215.69789950367434,0.45057921462685613,0.2145306421880327,0.23604857243882343,65.52138250415354,527332.4,683790.25,-0.1696014404296875,-0.07809975942604241,14
2025-03-20 14:30:00+00:00,216.92999267578125,217.16000366210938,216.6999969482422,216.97999572753906,381677,216.96932067871094,215.61382675170898,215.17334467569987,215.61382675170898,0.9926738381724116,217.5991744280538,213.62847907536417,216.2687116348366,215.78916566457113,0.47954597026546253,0.2675337078035187,0.21201226246194382,66.65956840813567,505259.4,682156.2,-0.0604095458984375,-0.0278397317484691,14
2025-03-20 14:35:00+00:00,216.85000610351562,217.2949981689453,216.7263946533203,216.92999267578125,455215,217.04432067871093,215.6808319091797,215.19401143391926,215.6808319091797,1.0298229546975382,217.74047781857476,213.62118599978461,216.3581415530949,215.86774643782627,0.4903951152686261,0.3121059892965402,0.1782891259720859,64.00842869396615,501467.4,681018.05,-0.079986572265625,-0.03687206701065149,14
2025-03-20 14:40:00+00:00,216.80999755859375,217.0,216.64999389648438,216.83999633789062,312429,216.94808044433594,215.7475814819336,215.21509475708007,215.7475814819336,1.058641426663144,217.86486433525988,213.6302986286073,216.42765786163318,215.93754281714237,0.4901150444908069,0.34770780033539356,0.14240724415541334,80.58977956190185,430374.6,665080.25,-0.040008544921875,-0.01844987032316725,14
2025-03-20 14:45:00+00:00,217.05999755859375,217.27999877929688,216.80999755859375,216.80999755859375,370764,216.9280792236328,215.83406600952148,215.2427614847819,215.83406600952148,1.09285811269461,218.0197822349107,213.64834978413225,216.52494089193482,216.02068761280543,0.5042532791293866,0.3790168960941922,0.12523638303519435,88.7369819568851,391087.0,656154.5,0.25,0.11530833578485833,14
2025-03-20 14:50:00+00:00,216.52000427246094,217.0850067138672,216.42100524902344,217.05999755859375,492012,216.83399963378906,215.8815658569336,215.26359151204426,215.8815658569336,1.1013890233978267,218.08434390372926,213.67878781013795,216.52418141201576,216.0576740320392,0.46650737997657643,0.3965149928706691,0.06999238710590733,74.0318950799317,402419.4,654042.85,-0.5399932861328125,-0.24877604911381912,14
2025-03-20 14:55:00+00:00,216.14999389648438,216.60000610351562,216.13999938964844,216.52000427246094,559226,216.6779998779297,215.93006591796876,215.27775802612305,215.93006591796876,1.0901690212231867,218.11040396041514,213.74972787552238,216.466614101934,216.0645125405166,0.40210156141739617,0.3976323065800145,0.004469254837381642,67.43739196274232,437929.2,658485.85,-0.3700103759765625,-0.17088969549019506,14
2025-03-20 15:00:00+00:00,215.9600067138672,216.3350067138672,215.7899932861328,216.1699981689453,698492,216.5,215.97706604003906,215.2960080464681,215.97706604003906,1.0689248268827947,218.11491569380465,213.83921638627348,216.3886745037699,216.0567713681722,0.3319031355976847,0.3844864723835486,-0.05258333678586391,60.14530378028284,486584.6,646124.6,-0.1899871826171875,-0.08789599258937075,15
2025-03-20 15:05:00+00:00,216.375,216.4199981689453,215.78759765625,215.9499969482422,415485,216.41300048828126,216.03081588745118,215.32292302449545,216.03081588745118,1.0600784888879238,218.15097286522703,213.91065890967533,216.38657073395913,216.08034385941872,0.306226874540414,0.3688345528149217,-0.06260767827450775,60.93293471417423,507195.8,560652.85,0.4149932861328125,0.19216210095911457,15
2025-03-20 15:10:00+00:00,216.3800048828125,216.5290069580078,216.23500061035156,216.35000610351562,262069,216.277001953125,216.14373092651368,215.3500063578288,216.14373092651368,0.9617361130566193,218.06720315262692,214.22025870040045,216.38556060301352,216.10254097226272,0.2830196307508004,0.35167156840209746,-0.06865193765129707,56.409717110106214,485456.8,481443.4,0.0050048828125,0.002313059647596205,15
2025-03-20 15:15:00+00:00,215.89999389648438,216.4207000732422,215.88999938964844,216.3699951171875,274623,216.1529998779297,216.2512306213379,215.371506245931,216.2512306213379,0.7837872622049962,217.8188051457479,214.6836560969279,216.31085803277824,216.087537485168,0.22332054761022846,0.32600136424372367,-0.10268081663349521,44.28119470212881,441979.0,465724.95,-0.480010986328125,-0.22183703461329252,15
2025-03-20 15:20:00+00:00,216.05999755859375,216.0836944580078,215.80999755859375,215.9199981689453,238214,216.13500061035157,216.32273559570314,215.38883946736652,216.32273559570314,0.6873947228393544,217.69752504138185,214.94794615002442,216.27226411367295,216.08549749060697,0.1867666230659779,0.2981544160081745,-0.11138779294219658,44.40296664581344,377776.6,449364.8,0.160003662109375,0.07411008181226197,15
2025-03-20 15:25:00+00:00,215.91900634765625,216.0800018310547,215.82000732421875,216.06500244140625,184549,216.12680053710938,216.38568572998048,215.40486780802408,216.38568572998048,0.5756819310671029,217.5370495921147,215.23432186784626,216.217916765055,216.07316481335135,0.14475195170365396,0.26747392314727036,-0.1227219714436164,27.372960677945628,274988.0,434809.3,-0.1409912109375,-0.06525558295411571,15
2025-03-20 15:30:00+00:00,215.66000366210938,215.99099731445312,215.42999267578125,215.89999389648438,209666,215.98380126953126,216.4109359741211,215.41524276733398,216.4109359741211,0.5279581635064698,217.46685230113403,215.35501964710815,216.13208397998645,216.0425602836297,0.08952369635673563,0.23188387778916342,-0.1423601814324278,26.265850290206373,233824.2,424352.85,-0.259002685546875,-0.11995362980220525,15
2025-03-20 15:35:00+00:00,215.94000244140625,215.97000122070312,215.4600067138672,215.6488037109375,189217,215.89580078125,216.4334358215332,215.43407618204753,216.4334358215332,0.49521910114601814,217.42387402382525,215.44299761924117,216.10253297405103,216.03496340642798,0.06756956762305322,0.1990210157559414,-0.13145144813288817,33.940810622920836,219253.8,409773.75,0.279998779296875,0.1298334297237469,15
2025-03-20 15:40:00+00:00,216.27999877929688,216.3300018310547,215.97999572753906,215.97999572753906,202752,215.9718017578125,216.4516860961914,215.46207605997722,216.4516860961914,0.4816471747295064,217.4149804456504,215.4883917467324,216.12983540562732,216.05311417478865,0.07672123083867177,0.17456105877248748,-0.09783982793381571,40.8451249075873,204879.6,394152.6,0.339996337890625,0.15744944616404855,15
2025-03-20 15:45:00+00:00,216.33999633789062,216.4600067138672,216.0030975341797,216.25999450683594,306631,216.02780151367188,216.45253067016603,215.49207611083983,216.45253067016603,0.4814245975209705,217.41537986520797,215.4896814751241,216.16216785674473,216.0743647053888,0.08780315135592787,0.15720947728917556,-0.06940632593324769,42.776063144608415,218563.0,384882.05,0.05999755859375,0.02774068750341918,15
2025-03-20 15:50:00+00:00,216.3300018310547,216.3800048828125,216.13999938964844,216.36000061035156,219818,216.11000061035156,216.44528045654297,215.5238260904948,216.44528045654297,0.4821596196841028,217.40959969591117,215.48096121717478,216.18798846817702,216.09330078877147,0.09468767940555267,0.14470511771245098,-0.05001743830689831,43.14288828337875,225616.8,372164.2,-0.0099945068359375,-0.004619814645978604,15
2025-03-20 15:55:00+00:00,215.59629821777344,216.3249969482422,215.57000732421875,216.32000732421875,250041,216.09725952148438,216.36053543090821,215.54409764607746,216.36053543090821,0.47454348180852524,217.30962239452526,215.41144846729117,216.09695919888415,216.05648578351236,0.0404734153717925,0.12385877724431929,-0.08338536187252679,31.628842286699225,233691.8,351271.6,-0.73370361328125,-0.3391594356173644,15
2025-03-20 16:00:00+00:00,215.89500427246094,216.44000244140625,215.43099975585938,215.58900451660156,635935,216.0882598876953,216.2972854614258,215.5707644144694,216.2972854614258,0.44581075997067116,217.18890698136713,215.40566394148445,216.06588921020364,216.04452419010116,0.021365020102479093,0.10336002581595126,-0.08199500571347217,41.64974598592526,323035.4,354708.25,0.2987060546875,0.13854878639232293,16
2025-03-20 16:05:00+00:00,215.4499969482422,216.03880310058594,215.36000061035156,215.89999389648438,242559,215.92225952148436,216.22026519775392,215.58609771728516,216.22026519775392,0.45277169809455814,217.12580859394302,215.31472180156481,215.97113655451727,216.00048513514864,-0.02934858063136403,0.0768183045264882,-0.10616688515785223,40.83149130415666,330996.8,345068.7,-0.44500732421875,-0.2061221035282279,16
2025-03-20 16:10:00+00:00,215.16000366210938,215.5323944091797,214.97999572753906,215.4499969482422,508669,215.68626098632814,216.13176574707032,215.59734776814778,216.13176574707032,0.47897040765569404,217.0897065623817,215.17382493175893,215.8463468787622,215.93822724825685,-0.09188036949464617,0.04307856972226133,-0.1349589392169075,39.7891177925533,371404.4,351418.3,-0.2899932861328125,-0.13459888152259625,16
2025-03-20 16:15:00+00:00,214.87010192871094,215.17999267578125,214.72999572753906,215.1699981689453,530317,215.39428100585937,216.03277053833008,215.6093495686849,216.03277053833008,0.5250947649132783,217.08296006815664,214.98258100850353,215.69615534798507,215.8591068542164,-0.16295150623133736,0.001872554531541594,-0.16482406076287895,30.158570491644966,433504.2,355173.4,-0.2899017333984375,-0.13473774329066934,16
2025-03-20 16:20:00+00:00,214.4499969482422,214.875,214.40499877929688,214.8699951171875,527089,215.16502075195314,215.9147705078125,215.61589609781902,215.9147705078125,0.6009368117695798,217.11664413135168,214.71289688427333,215.50443867110155,215.75472834266276,-0.2502896715612053,-0.04855989068700779,-0.20172978087419752,27.06419522951218,488913.8,365906.4,-0.42010498046875,-0.19551579149347242,16
2025-03-20 16:25:00+00:00,214.13999938964844,214.6999969482422,214.02000427246094,214.42999267578125,514845,214.81401977539062,215.76877059936524,215.61739603678384,215.76877059936524,0.6598773427392557,217.08852528484374,214.44901591388674,215.29452493549337,215.63511879058763,-0.3405938550942551,-0.10696668356845726,-0.23362717152579784,28.203858727489177,464695.8,373110.45,-0.30999755859375,-0.14455470412926275,16
2025-03-20 16:30:00+00:00,214.22659301757812,214.50999450683594,214.0449981689453,214.13999938964844,368473,214.5693389892578,215.6541000366211,215.61844584147136,215.6541000366211,0.719074586012224,217.09224920864554,214.21595086459664,215.13022771735254,215.53078354814247,-0.4005558307899264,-0.1656845130127511,-0.2348713177771753,26.874249376405018,489878.6,366933.5,0.0865936279296875,0.04043785755885043,16
2025-03-20 16:35:00+00:00,214.375,214.44000244140625,214.0800018310547,214.2100067138672,291618,214.41233825683594,215.5653503417969,215.617195892334,215.5653503417969,0.7628531265663953,217.09105659492968,214.0396440886641,215.01403883775984,215.44516995198376,-0.43113111422391626,-0.21877383325498415,-0.2123572809689321,30.56095593037999,446468.4,353553.1,0.148406982421875,0.06927570491199742,16
2025-03-20 16:40:00+00:00,213.50999450683594,214.38999938964844,213.36000061035156,214.3699951171875,707820,214.14031677246095,215.4428497314453,215.59552917480468,215.4428497314453,0.8833417091421185,217.20953314972954,213.67616631316108,214.7826474022331,215.30182362271356,-0.5191762204804604,-0.27885431070007943,-0.24032190978038098,26.514992416287484,481969.0,354019.5,-0.8650054931640625,-0.4035011046829462,16
2025-03-20 16:45:00+00:00,213.25900268554688,213.55999755859375,213.0,213.52499389648438,807570,213.90211791992186,215.28704986572265,215.56917928059895,215.28704986572265,0.9798058551146123,217.24666157595186,213.32743815549344,214.5482405227429,215.15050355329382,-0.6022630305509153,-0.3435360546702466,-0.25872697588066873,20.528106171414777,538065.2,373623.75,-0.2509918212890625,-0.11755506896471424,16
2025-03-20 16:50:00+00:00,213.8031005859375,213.86959838867188,213.19009399414062,213.26499938964844,839202,213.8347381591797,215.1582046508789,215.5543975830078,215.1582046508789,0.9977844870261504,217.1537736249312,213.1626356768266,214.43360360938823,215.05069592608226,-0.617092316694027,-0.3982473070750027,-0.21884500961902426,23.941116034161695,602936.6,402480.4,0.544097900390625,0.2551347861233788,16
2025-03-20 16:55:00+00:00,213.5399932861328,213.86000061035156,213.43499755859375,213.81500244140625,282743,213.69741821289062,215.04020462036132,215.54223073323567,215.04020462036132,1.0439242854301198,217.12805319122157,212.95235604950108,214.29612509811818,214.93879202682675,-0.6426669287085645,-0.44713123140171507,-0.1955356973068494,21.749170954303196,585790.6,402886.4,-0.2631072998046875,-0.12306056323955206,16
2025-03-20 17:00:00+00:00,213.75999450683594,213.77000427246094,213.49099731445312,213.52999877929688,230522,213.5744171142578,214.92520446777343,215.52589721679686,214.92520446777343,1.0523217427870182,217.02984795334746,212.8205609821994,214.21364346869012,214.85147369201263,-0.6378302233225099,-0.48527102978587405,-0.15255919353663588,25.12391665238941,573571.4,402501.8,0.220001220703125,0.10302576923300055,17
2025-03-20 17:05:00+00:00,213.82000732421875,214.02000427246094,213.57000732421875,213.7100067138672,343503,213.63641967773438,214.82025451660155,215.5144805908203,214.82025451660155,1.0526600056185182,216.9255745278386,212.7149345053645,214.15308406184838,214.77506877587976,-0.6219847140313846,-0.5126137666349762,-0.1093709473964084,30.2279683269754,500708.0,410449.5,0.0600128173828125,0.028074859152793508,17
2025-03-20 17:10:00+00:00,213.77499389648438,214.0,213.61000061035156,213.7899932861328,252793,213.73961791992187,214.72600402832032,215.49122060139973,214.72600402832032,1.0578900725627143,216.84178417344575,212.6102238831949,214.09491634410006,214.7009891551838,-0.6060728110837488,-0.5313055755247307,-0.0747672355590181,24.98946921229708,389752.6,412605.85,-0.045013427734375,-0.021052018610268064,17
2025-03-20 17:15:00+00:00,213.6876983642578,213.8000030517578,213.3907012939453,213.75999450683594,323637,213.71653747558594,214.6133888244629,215.4713488260905,214.6133888244629,1.0416115936667827,216.69661201179647,212.53016563712933,214.0322674241243,214.62593057807817,-0.5936631539538553,-0.5437770912105556,-0.04988606274329965,27.293031449310703,286639.6,419326.85,-0.0872955322265625,-0.04083524019129481,17
2025-03-20 17:20:00+00:00,213.31919860839844,213.67489624023438,213.2100067138672,213.6699981689453,370702,213.67237854003906,214.46534881591796,215.44035212198892,214.46534881591796,1.0019234717168386,216.46919575935163,212.4615018724843,213.92256452939725,214.52913561736116,-0.6065710879639141,-0.5563358905612273,-0.05023519740268678,26.751818206344737,304231.4,427724.35,-0.368499755859375,-0.17244780990209874,17
2025-03-20 17:25:00+00:00,213.22999572753906,213.40989685058594,213.10000610351562,213.3199005126953,331180,213.56637878417968,214.3098487854004,215.40103861490886,214.3098487854004,0.9347487968735569,216.17934637914752,212.44035119165326,213.81601548295754,214.4329030329299,-0.616887549972347,-0.5684462224434512,-0.04844132752889574,28.180393494271357,324363.0,428951.8,-0.089202880859375,-0.04181662102674677,17
2025-03-20 17:30:00+00:00,213.61000061035156,213.7100067138672,213.22999572753906,213.25999450683594,273157,213.52437744140624,214.17384872436523,215.35887196858724,214.17384872436523,0.8156431030689796,215.8051349305032,212.54256251822727,213.78432088717202,214.37194729792407,-0.5876264107520512,-0.5722822601051712,-0.015344150646879995,38.70435574815945,310293.8,431618.75,0.3800048828125,0.17821361460703677,17
2025-03-20 17:35:00+00:00,213.5500030517578,213.67999267578125,213.3000030517578,213.66000366210938,246254,213.47937927246093,214.07153396606446,215.30395533243816,214.07153396606446,0.7538202503426499,215.57917446674978,212.56389346537915,213.74827198941597,214.3110625389488,-0.5627905495328207,-0.5703839179907012,0.0075933684578805005,41.49427613575369,308986.0,431429.4,-0.05999755859375,-0.028087429625167637,17
2025-03-20 17:40:00+00:00,213.58999633789062,213.5998992919922,213.2449951171875,213.5399932861328,233902,213.4598388671875,213.95628356933594,215.255455271403,213.95628356933594,0.6256716759999127,215.20762692133576,212.70494021733612,213.72392188918127,214.2576502277593,-0.5337283385780438,-0.5630528021081698,0.029324463530125966,40.69746699964324,291039.0,411327.75,0.0399932861328125,0.01872783215233209,17
2025-03-20 17:45:00+00:00,213.58999633789062,213.88999938964844,213.52999877929688,213.57000732421875,283665,213.51399841308594,213.86328353881837,215.2137919108073,213.86328353881837,0.521528242203072,214.90634002322452,212.82022705441221,213.70331795821346,214.20819438406534,-0.5048764258518759,-0.551417526856911,0.04654110100503517,38.00870805635063,273631.6,413383.05,0.0,0.0,17
2025-03-20 17:50:00+00:00,213.30999755859375,213.6300048828125,213.30999755859375,213.61000061035156,175636,213.52999877929688,213.7707832336426,215.17212524414063,213.7707832336426,0.43657510413781675,214.64393344191822,212.89763302536696,213.64280712750272,214.14166128588226,-0.49885415837954383,-0.5409048531614375,0.042050694781893716,46.28011919965943,242522.8,396731.4,-0.279998779296875,-0.13109171033175437,17
